"BehaviorSpace results (NetLogo 6.0.4)"
"evo_coop_periodic_rainfall_v3.nlogo"
"final_sims"
"06/30/2021 14:40:07:726 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","90","0","90"
"[run number]","show-energy?","average-drought","logistic-growth-rate","gap-width","minimum-plant-number","initial-population","average-rain","energy-transfer-cooperator","energy-transfer-non-cooperator","P","patch-width","[step]","mean cooperator-list","mean noncooperator-list","mean cooperator-lifespan-list","mean noncooperator-lifespan-list","mean cooperator-greentile-list","mean cooperator-blacktile-list","mean noncooperator-greentile-list","mean noncooperator-blacktile-list","mean patchHop-cooperators","mean patchHop-noncooperators"
"7861","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.94","40.964","39.8","267.2384937238494","39.8","0","267.2384937238494","0","0","0"
"7862","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.68","40.596","43","288.8954545454545","43","0","288.8954545454545","0","0","0"
"7863","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.46","41.036","39.421052631578945","272.6348547717842","39.421052631578945","0","272.6348547717842","0","0","0"
"7864","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","2.01","40.874","42.875","272.63673469387754","42.875","0","272.63673469387754","0","0","0"
"7865","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.292","41.126","35","272.37450199203187","35","0","272.37450199203187","0","0","0"
"7866","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","2.464","41.294","45.17857142857143","260.4388185654008","45.17857142857143","0","260.4388185654008","0","0","0"
"7867","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.64","40.916","36.65217391304348","274.5821596244131","36.65217391304348","0","274.5821596244131","0","0","0"
"7868","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","0.98","41.252","29.823529411764707","275.08","29.823529411764707","0","275.08","0","0","0"
"7869","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.216","41.144","34.77777777777778","247.45495495495496","34.77777777777778","0","247.45495495495496","0","0","0"
"7872","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.52","40.7","37.19047619047619","277.5128205128205","37.19047619047619","0","277.5128205128205","0","0","0"
"7870","false","9","0.4","0","500","40","27","0.3","1","0.8","2","500","1.064","40.348","32.294117647058826","293.31304347826085","32.294117647058826","0","293.31304347826085","0","0","0"
"7871","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.334","40.53","36.10526315789474","287.5304347826087","36.10526315789474","0","287.5304347826087","0","0","0"
"7873","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.296","40.624","39.11764705882353","288.47297297297297","39.11764705882353","0","288.47297297297297","0","0","0"
"7874","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.868","40.63","38.36","263.94554455445547","38.36","0","263.94554455445547","0","0","0"
"7875","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.63","40.726","39.80952380952381","284.7606837606838","39.80952380952381","0","284.7606837606838","0","0","0"
"7876","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.7","40.98","37.95652173913044","278.6387665198238","37.95652173913044","0","278.6387665198238","0","0","0"
"7877","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","2.018","41.06","43.041666666666664","276.35185185185185","43.041666666666664","0","276.35185185185185","0","0","0"
"7878","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.604","40.69","39.19047619047619","263.5","39.19047619047619","0","263.5","0","0","0"
"7879","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","0.858","40.75","31.642857142857142","285.297520661157","31.642857142857142","0","285.297520661157","0","0","0"
"7881","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.612","40.752","37.77272727272727","268.31553398058253","37.77272727272727","0","268.31553398058253","0","0","0"
"7880","false","9","0.4","0","500","40","27","0.3","1","0.8","4","500","1.92","40.566","44.63636363636363","298.0628272251309","44.63636363636363","0","298.0628272251309","0","0","0"
"7882","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","2.088","40.842","44.5","269.3948497854077","44.5","0","269.3948497854077","0","0","0"
"7883","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.562","41.04","38.19047619047619","282.98706896551727","38.19047619047619","0","282.98706896551727","0","0","0"
"7884","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.544","40.82","41.63157894736842","286.19545454545454","41.63157894736842","0","286.19545454545454","0","0","0"
"7885","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.056","41.34","34","272.4177215189873","34","0","272.4177215189873","0","0","0"
"7886","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.216","40.998","33.10526315789474","284.13278008298755","33.10526315789474","0","284.13278008298755","0","0","0"
"7887","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","2.59","40.578","47.25","257.9095238095238","47.25","0","257.9095238095238","0","0","0"
"7888","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.624","40.964","46.111111111111114","281.2780487804878","46.111111111111114","0","281.2780487804878","0","0","0"
"7889","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.194","41.36","40.8","272.45064377682405","40.8","0","272.45064377682405","0","0","0"
"7891","false","9","0.4","0","500","40","27","0.3","1","1","2","500","2.12","38.268","47.17391304347826","217.28688524590163","47.17391304347826","0","217.28688524590163","0","0","0"
"7897","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.25","38.276","35.72222222222222","232.67241379310346","35.72222222222222","0","232.67241379310346","0","0","0"
"7895","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.392","38.208","41.94117647058823","226.66417910447763","41.94117647058823","0","226.66417910447763","0","0","0"
"7893","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.504","38.714","36.80952380952381","254.35714285714286","36.80952380952381","0","254.35714285714286","0","0","0"
"7892","false","9","0.4","0","500","40","27","0.3","1","1","2","500","2.218","38.274","49.21739130434783","217.3790322580645","49.21739130434783","0","217.3790322580645","0","0","0"
"7894","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.598","38.604","37.68181818181818","219.952","37.68181818181818","0","219.952","0","0","0"
"7896","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.412","38.652","36.3","235.2941176470588","36.3","0","235.2941176470588","0","0","0"
"7890","false","9","0.4","0","500","40","27","0.3","1","0.8","6","500","1.124","41.182","34.23529411764706","292.14957264957263","34.23529411764706","0","292.14957264957263","0","0","0"
"7898","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.4","38.698","40","246.76612903225808","40","0","246.76612903225808","0","0","0"
"7899","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.29","38.908","44","216.56521739130434","44","0","216.56521739130434","0","0","0"
"7900","false","9","0.4","0","500","40","27","0.3","1","1","2","500","1.266","38.492","36.166666666666664","228.5","36.166666666666664","0","228.5","0","0","0"
"7902","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.302","38.772","37.166666666666664","241.51612903225808","37.166666666666664","0","241.51612903225808","0","0","0"
"7901","false","9","0.4","0","500","40","27","0.3","1","1","4","500","2.236","38.322","51.81818181818182","235.60176991150442","51.81818181818182","0","235.60176991150442","0","0","0"
"7904","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.496","38.62","40.36842105263158","231.2941176470588","40.36842105263158","0","231.2941176470588","0","0","0"
"7903","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.352","38.374","46.06666666666667","245.84745762711864","46.06666666666667","0","245.84745762711864","0","0","0"
"7905","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.522","38.686","39.05","256.13235294117646","39.05","0","256.13235294117646","0","0","0"
"7907","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.4","38.424","39.888888888888886","225.1727272727273","39.888888888888886","0","225.1727272727273","0","0","0"
"7906","false","9","0.4","0","500","40","27","0.3","1","1","4","500","2.418","38.622","49.4","240.31851851851852","49.4","0","240.31851851851852","0","0","0"
"7908","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.228","38.52","39.375","251.07476635514018","39.375","0","251.07476635514018","0","0","0"
"7909","false","9","0.4","0","500","40","27","0.3","1","1","4","500","2.688","38.296","50.77777777777778","231.93984962406014","50.77777777777778","0","231.93984962406014","0","0","0"
"7910","false","9","0.4","0","500","40","27","0.3","1","1","4","500","1.688","38.146","45.421052631578945","253.79365079365078","45.421052631578945","0","253.79365079365078","0","0","0"
"7911","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.858","38.276","45.23809523809524","246.05882352941177","45.23809523809524","0","246.05882352941177","0","0","0"
"7913","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.486","38.546","44.76470588235294","222.48507462686567","44.76470588235294","0","222.48507462686567","0","0","0"
"7912","false","9","0.4","0","500","40","27","0.3","1","1","6","500","2.198","38.446","44.96","246.1811023622047","44.96","0","246.1811023622047","0","0","0"
"7914","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.86","38.614","43.27272727272727","247.4885496183206","43.27272727272727","0","247.4885496183206","0","0","0"
"7915","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.934","38.256","49.35","230.84347826086957","49.35","0","230.84347826086957","0","0","0"
"7918","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.406","38.644","44.9375","225.87394957983193","44.9375","0","225.87394957983193","0","0","0"
"7916","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.318","38.468","35.68421052631579","225.29508196721312","35.68421052631579","0","225.29508196721312","0","0","0"
"7917","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.548","38.692","37.904761904761905","237.47857142857143","37.904761904761905","0","237.47857142857143","0","0","0"
"7919","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.97","38.488","46.36363636363637","231.24242424242425","46.36363636363637","0","231.24242424242425","0","0","0"
"7920","false","9","0.4","0","500","40","27","0.3","1","1","6","500","1.688","38.596","45.421052631578945","227.33333333333334","45.421052631578945","0","227.33333333333334","0","0","0"
"7921","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.27","45.374","53.18181818181818","208.58333333333334","53.18181818181818","0","208.58333333333334","0","0","0"
"7922","false","9","0.4","0","500","40","81","0.3","1","0","2","500","1.918","44.814","43.30434782608695","204.43870967741935","43.30434782608695","0","204.43870967741935","0","0","0"
"7924","false","9","0.4","0","500","40","81","0.3","1","0","2","500","1.446","44.882","46.1875","224.6595744680851","46.1875","0","224.6595744680851","0","0","0"
"7923","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.93","44.554","54.285714285714285","220.5","54.285714285714285","0","220.5","0","0","0"
"7925","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.088","44.752","42.69230769230769","212.21379310344827","42.69230769230769","0","212.21379310344827","0","0","0"
"7926","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.106","45.232","53.65","223.98692810457516","53.65","0","223.98692810457516","0","0","0"
"7930","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.234","44.55","47","212.76760563380282","47","0","212.76760563380282","0","0","0"
"7927","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.318","45.068","48.52","204.41666666666666","48.52","0","204.41666666666666","0","0","0"
"7929","false","9","0.4","0","500","40","81","0.3","1","0","2","500","1.64","45.298","44.1578947368421","223.14583333333334","44.1578947368421","0","223.14583333333334","0","0","0"
"7931","false","9","0.4","0","500","40","81","0.3","1","0","4","500","1.956","44.856","50.25","212.43356643356643","50.25","0","212.43356643356643","0","0","0"
"7928","false","9","0.4","0","500","40","81","0.3","1","0","2","500","2.218","45.352","48.625","211.3655172413793","48.625","0","211.3655172413793","0","0","0"
"7933","false","9","0.4","0","500","40","81","0.3","1","0","4","500","1.736","45.01","44.85","198.93710691823898","44.85","0","198.93710691823898","0","0","0"
"7932","false","9","0.4","0","500","40","81","0.3","1","0","4","500","1.286","45.75","42.1875","211.26315789473685","42.1875","0","211.26315789473685","0","0","0"
"7934","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.002","45.628","47.22727272727273","214.9","47.22727272727273","0","214.9","0","0","0"
"7935","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.472","44.996","48.666666666666664","224.69565217391303","48.666666666666664","0","224.69565217391303","0","0","0"
"7936","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.158","44.762","44.2","200.51968503937007","44.2","0","200.51968503937007","0","0","0"
"7937","false","9","0.4","0","500","40","81","0.3","1","0","4","500","1.548","45.176","44","203.96319018404907","44","0","203.96319018404907","0","0","0"
"7938","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.09","44.87","45.96","222.15131578947367","45.96","0","222.15131578947367","0","0","0"
"7942","false","9","0.4","0","500","40","81","0.3","1","0","6","500","1.832","44.83","48.4","207.06716417910448","48.4","0","207.06716417910448","0","0","0"
"7939","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.882","44.396","51.827586206896555","210.35537190082644","51.827586206896555","0","210.35537190082644","0","0","0"
"7940","false","9","0.4","0","500","40","81","0.3","1","0","4","500","2.042","45.15","48.13636363636363","219.03703703703704","48.13636363636363","0","219.03703703703704","0","0","0"
"7943","false","9","0.4","0","500","40","81","0.3","1","0","6","500","2.686","44.506","50.964285714285715","231.890625","50.964285714285715","0","231.890625","0","0","0"
"7941","false","9","0.4","0","500","40","81","0.3","1","0","6","500","1.952","45.294","50.45","208.30322580645162","50.45","0","208.30322580645162","0","0","0"
"7944","false","9","0.4","0","500","40","81","0.3","1","0","6","500","1.774","44.93","44.904761904761905","224.63694267515925","44.904761904761905","0","224.63694267515925","0","0","0"
